model,n-iterations,loss
ResNet-18 RGB,2241,2.0685839653015137
ResNet-18 RGB,2242,1.6611543893814087
ResNet-18 RGB,2243,2.026988983154297
ResNet-18 RGB,2244,1.8179073333740234
ResNet-18 RGB,2245,1.692500114440918
ResNet-18 RGB,2246,2.2530899047851562
ResNet-18 RGB,2247,2.4012558460235596
ResNet-18 RGB,2248,1.8668909072875977
ResNet-18 RGB,2249,2.240077495574951
ResNet-18 RGB,2250,2.0987555980682373
ResNet-18 RGB,2251,1.59207022190094
ResNet-18 RGB,2252,2.0988261699676514
ResNet-18 RGB,2253,1.7249654531478882
ResNet-18 RGB,2254,2.2394769191741943
ResNet-18 RGB,2255,1.8402926921844482
ResNet-18 RGB,2256,1.9583457708358765
ResNet-18 RGB,2257,2.1947021484375
ResNet-18 RGB,2258,2.1878554821014404
ResNet-18 RGB,2259,2.1400959491729736
ResNet-18 RGB,2260,1.831488013267517
ResNet-18 RGB,2261,1.9085677862167358
ResNet-18 RGB,2262,1.8563148975372314
ResNet-18 RGB,2263,1.772359848022461
ResNet-18 RGB,2264,2.114600658416748
ResNet-18 RGB,2265,2.1082966327667236
ResNet-18 RGB,2266,2.267428159713745
ResNet-18 RGB,2267,1.8042840957641602
ResNet-18 RGB,2268,1.8345119953155518
ResNet-18 RGB,2269,1.8814380168914795
ResNet-18 RGB,2270,2.060877799987793
ResNet-18 RGB,2271,2.361513614654541
ResNet-18 RGB,2272,1.7229293584823608
ResNet-18 RGB,2273,1.911266565322876
ResNet-18 RGB,2274,2.1197397708892822
ResNet-18 RGB,2275,1.8293548822402954
ResNet-18 RGB,2276,2.0374770164489746
ResNet-18 RGB,2277,1.8793872594833374
ResNet-18 RGB,2278,1.820441484451294
ResNet-18 RGB,2279,1.7303874492645264
ResNet-18 RGB,2280,1.9543542861938477
ResNet-18 RGB,2281,1.8792884349822998
ResNet-18 RGB,2282,1.757897138595581
ResNet-18 RGB,2283,2.4881649017333984
ResNet-18 RGB,2284,2.361630439758301
ResNet-18 RGB,2285,1.8242343664169312
ResNet-18 RGB,2286,1.652761697769165
ResNet-18 RGB,2287,2.046898365020752
ResNet-18 RGB,2288,2.068777322769165
ResNet-18 RGB,2289,1.4068734645843506
ResNet-18 RGB,2290,1.877707839012146
ResNet-18 RGB,2291,1.8936793804168701
ResNet-18 RGB,2292,1.8470852375030518
ResNet-18 RGB,2293,1.906616449356079
ResNet-18 RGB,2294,1.9902210235595703
ResNet-18 RGB,2295,2.001309394836426
ResNet-18 RGB,2296,1.7774909734725952
ResNet-18 RGB,2297,1.88163161277771
ResNet-18 RGB,2298,1.9682064056396484
ResNet-18 RGB,2299,1.8204835653305054
ResNet-18 RGB,2300,1.7656539678573608
ResNet-18 RGB,2301,1.8613262176513672
ResNet-18 RGB,2302,2.4694743156433105
ResNet-18 RGB,2303,1.5085285902023315
ResNet-18 RGB,2304,1.6423828601837158
ResNet-18 RGB,2305,1.914459466934204
ResNet-18 RGB,2306,1.981022834777832
ResNet-18 RGB,2307,2.024705410003662
ResNet-18 RGB,2308,1.753929853439331
ResNet-18 RGB,2309,1.8345903158187866
ResNet-18 RGB,2310,1.9054853916168213
ResNet-18 RGB,2311,1.7584463357925415
ResNet-18 RGB,2312,1.7405589818954468
ResNet-18 RGB,2313,2.0021004676818848
ResNet-18 RGB,2314,1.9453414678573608
ResNet-18 RGB,2315,2.3580758571624756
ResNet-18 RGB,2316,1.4900317192077637
ResNet-18 RGB,2317,1.7296717166900635
ResNet-18 RGB,2318,1.834453821182251
ResNet-18 RGB,2319,2.0541930198669434
ResNet-18 RGB,2320,1.8316923379898071
ResNet-18 RGB,2321,2.0278286933898926
ResNet-18 RGB,2322,1.764259934425354
ResNet-18 RGB,2323,2.1601362228393555
ResNet-18 RGB,2324,1.7111936807632446
ResNet-18 RGB,2325,1.8548080921173096
ResNet-18 RGB,2326,1.9291563034057617
ResNet-18 RGB,2327,1.9410842657089233
ResNet-18 RGB,2328,1.8523765802383423
ResNet-18 RGB,2329,1.8300985097885132
ResNet-18 RGB,2330,1.7909294366836548
ResNet-18 RGB,2331,1.8793141841888428
ResNet-18 RGB,2332,2.122851848602295
ResNet-18 RGB,2333,1.7792530059814453
ResNet-18 RGB,2334,1.8701236248016357
ResNet-18 RGB,2335,2.0321476459503174
ResNet-18 RGB,2336,2.1349291801452637
ResNet-18 RGB,2337,1.9377734661102295
ResNet-18 RGB,2338,1.778241753578186
ResNet-18 RGB,2339,1.7025549411773682
ResNet-18 RGB,2340,1.7324352264404297
ResNet-18 RGB,2341,2.018446445465088
ResNet-18 RGB,2342,2.2993154525756836
ResNet-18 RGB,2343,1.811658501625061
ResNet-18 RGB,2344,1.8163915872573853
ResNet-18 RGB,2345,1.7087833881378174
ResNet-18 RGB,2346,2.055323362350464
ResNet-18 RGB,2347,2.1000256538391113
ResNet-18 RGB,2348,1.9155248403549194
ResNet-18 RGB,2349,1.8561575412750244
ResNet-18 RGB,2350,2.283025026321411
ResNet-18 RGB,2351,1.571617841720581
ResNet-18 RGB,2352,2.416764736175537
ResNet-18 RGB,2353,2.048841953277588
ResNet-18 RGB,2354,2.431206226348877
ResNet-18 RGB,2355,1.7163556814193726
ResNet-18 RGB,2356,1.8640693426132202
ResNet-18 RGB,2357,2.304255962371826
ResNet-18 RGB,2358,1.9071149826049805
ResNet-18 RGB,2359,2.292283773422241
ResNet-18 RGB,2360,1.6440540552139282
ResNet-18 RGB,2361,1.8361343145370483
ResNet-18 RGB,2362,2.230761766433716
ResNet-18 RGB,2363,1.8856033086776733
ResNet-18 RGB,2364,1.7791026830673218
ResNet-18 RGB,2365,2.130532741546631
ResNet-18 RGB,2366,2.129746437072754
ResNet-18 RGB,2367,1.8287194967269897
ResNet-18 RGB,2368,1.5970158576965332
ResNet-18 RGB,2369,1.5938942432403564
ResNet-18 RGB,2370,2.216484546661377
ResNet-18 RGB,2371,1.6077390909194946
ResNet-18 RGB,2372,1.891373634338379
ResNet-18 RGB,2373,1.6641263961791992
ResNet-18 RGB,2374,1.8205057382583618
ResNet-18 RGB,2375,1.7733783721923828
ResNet-18 RGB,2376,2.0537664890289307
ResNet-18 RGB,2377,2.003164291381836
ResNet-18 RGB,2378,1.4121427536010742
ResNet-18 RGB,2379,2.104409694671631
ResNet-18 RGB,2380,2.0990419387817383
ResNet-18 RGB,2381,1.7249019145965576
ResNet-18 RGB,2382,1.7253526449203491
ResNet-18 RGB,2383,1.8710963726043701
ResNet-18 RGB,2384,2.4742064476013184
ResNet-18 RGB,2385,1.8490560054779053
ResNet-18 RGB,2386,1.7790679931640625
ResNet-18 RGB,2387,1.9735376834869385
ResNet-18 RGB,2388,1.946459174156189
ResNet-18 RGB,2389,2.2383337020874023
ResNet-18 RGB,2390,2.1043269634246826
ResNet-18 RGB,2391,1.8184131383895874
ResNet-18 RGB,2392,2.0704212188720703
ResNet-18 RGB,2393,1.8898452520370483
ResNet-18 RGB,2394,2.0191667079925537
ResNet-18 RGB,2395,1.585188627243042
ResNet-18 RGB,2396,2.018505334854126
ResNet-18 RGB,2397,1.476487159729004
ResNet-18 RGB,2398,1.5709772109985352
ResNet-18 RGB,2399,1.7438169717788696
ResNet-18 RGB,2400,2.061896800994873
ResNet-18 RGB,2401,2.318831205368042
ResNet-18 RGB,2402,2.1316208839416504
ResNet-18 RGB,2403,1.9839576482772827
ResNet-18 RGB,2404,1.8534736633300781
ResNet-18 RGB,2405,1.611189842224121
ResNet-18 RGB,2406,1.8223016262054443
ResNet-18 RGB,2407,1.7957019805908203
ResNet-18 RGB,2408,1.7426124811172485
ResNet-18 RGB,2409,1.9633443355560303
ResNet-18 RGB,2410,2.0060648918151855
ResNet-18 RGB,2411,1.740801215171814
ResNet-18 RGB,2412,1.7208101749420166
ResNet-18 RGB,2413,2.264796257019043
ResNet-18 RGB,2414,2.1734862327575684
ResNet-18 RGB,2415,1.8661645650863647
ResNet-18 RGB,2416,2.4986233711242676
ResNet-18 RGB,2417,1.5250542163848877
ResNet-18 RGB,2418,1.5938217639923096
ResNet-18 RGB,2419,2.0240156650543213
ResNet-18 RGB,2420,1.7222163677215576
ResNet-18 RGB,2421,1.938974142074585
ResNet-18 RGB,2422,1.6312062740325928
ResNet-18 RGB,2423,1.626493215560913
ResNet-18 RGB,2424,1.3908394575119019
ResNet-18 RGB,2425,2.0960278511047363
ResNet-18 RGB,2426,1.7684179544448853
ResNet-18 RGB,2427,2.221529483795166
ResNet-18 RGB,2428,1.7320209741592407
ResNet-18 RGB,2429,2.3207156658172607
ResNet-18 RGB,2430,2.020808696746826
ResNet-18 RGB,2431,1.6443811655044556
ResNet-18 RGB,2432,2.0930869579315186
ResNet-18 RGB,2433,2.095451831817627
ResNet-18 RGB,2434,1.7661718130111694
ResNet-18 RGB,2435,1.6097921133041382
ResNet-18 RGB,2436,2.067904472351074
ResNet-18 RGB,2437,1.9878122806549072
ResNet-18 RGB,2438,2.101933002471924
ResNet-18 RGB,2439,1.7945226430892944
ResNet-18 RGB,2440,2.0054078102111816
ResNet-18 RGB,2441,1.8666002750396729
ResNet-18 RGB,2442,1.680963158607483
ResNet-18 RGB,2443,1.8450357913970947
ResNet-18 RGB,2444,2.4193339347839355
ResNet-18 RGB,2445,2.129915237426758
ResNet-18 RGB,2446,2.0984349250793457
ResNet-18 RGB,2447,1.6598316431045532
ResNet-18 RGB,2448,2.3470563888549805
ResNet-18 RGB,2449,1.737409234046936
ResNet-18 RGB,2450,1.8130632638931274
ResNet-18 RGB,2451,2.08162522315979
ResNet-18 RGB,2452,2.237700939178467
ResNet-18 RGB,2453,1.9151809215545654
ResNet-18 RGB,2454,1.5877119302749634
ResNet-18 RGB,2455,1.8306138515472412
ResNet-18 RGB,2456,2.0882344245910645
ResNet-18 RGB,2457,1.7127189636230469
ResNet-18 RGB,2458,2.069352388381958
ResNet-18 RGB,2459,1.8339402675628662
ResNet-18 RGB,2460,1.9300057888031006
ResNet-18 RGB,2461,2.0885908603668213
ResNet-18 RGB,2462,1.8921358585357666
ResNet-18 RGB,2463,2.1047205924987793
ResNet-18 RGB,2464,1.7862203121185303
ResNet-18 RGB,2465,2.078564405441284
ResNet-18 RGB,2466,1.6663166284561157
ResNet-18 RGB,2467,2.1427958011627197
ResNet-18 RGB,2468,2.0453827381134033
ResNet-18 RGB,2469,1.842010498046875
ResNet-18 RGB,2470,1.5450330972671509
ResNet-18 RGB,2471,1.958801031112671
ResNet-18 RGB,2472,1.5908445119857788
ResNet-18 RGB,2473,2.267029285430908
ResNet-18 RGB,2474,1.8657773733139038
ResNet-18 RGB,2475,2.1425282955169678
ResNet-18 RGB,2476,1.8097213506698608
ResNet-18 RGB,2477,2.0902180671691895
ResNet-18 RGB,2478,2.0895113945007324
ResNet-18 RGB,2479,1.6780561208724976
ResNet-18 RGB,2480,1.5805518627166748
ResNet-18 RGB,2481,2.3019332885742188
ResNet-18 RGB,2482,2.011507034301758
ResNet-18 RGB,2483,1.6872532367706299
ResNet-18 RGB,2484,2.0080037117004395
ResNet-18 RGB,2485,2.3311219215393066
ResNet-18 RGB,2486,2.0526485443115234
ResNet-18 RGB,2487,1.8370386362075806
ResNet-18 RGB,2488,2.6225621700286865
ResNet-18 RGB,2489,1.9502432346343994
ResNet-18 RGB,2490,2.2967629432678223
ResNet-18 RGB,2491,2.417951822280884
ResNet-18 RGB,2492,2.050154447555542
ResNet-18 RGB,2493,1.7310020923614502
ResNet-18 RGB,2494,1.8691232204437256
ResNet-18 RGB,2495,1.683964490890503
ResNet-18 RGB,2496,1.6592544317245483
ResNet-18 RGB,2497,1.8544267416000366
ResNet-18 RGB,2498,1.774621605873108
ResNet-18 RGB,2499,1.941976547241211
ResNet-18 RGB,2500,2.149380922317505
ResNet-18 RGB,2501,1.8044580221176147
ResNet-18 RGB,2502,2.030524253845215
ResNet-18 RGB,2503,2.09861421585083
ResNet-18 RGB,2504,1.7021125555038452
ResNet-18 RGB,2505,2.2103116512298584
ResNet-18 RGB,2506,1.729410171508789
ResNet-18 RGB,2507,1.894864797592163
ResNet-18 RGB,2508,1.7602344751358032
ResNet-18 RGB,2509,2.292356014251709
ResNet-18 RGB,2510,1.8709819316864014
ResNet-18 RGB,2511,1.895547866821289
ResNet-18 RGB,2512,1.8559997081756592
ResNet-18 RGB,2513,2.295307159423828
ResNet-18 RGB,2514,1.54813551902771
ResNet-18 RGB,2515,1.7686554193496704
ResNet-18 RGB,2516,1.4926575422286987
ResNet-18 RGB,2517,2.0490286350250244
ResNet-18 RGB,2518,1.4063613414764404
ResNet-18 RGB,2519,1.904418706893921
ResNet-18 RGB,2520,2.255769729614258
ResNet-18 RGB,2521,1.5878154039382935
ResNet-18 RGB,2522,1.7444852590560913
ResNet-18 RGB,2523,1.9538923501968384
ResNet-18 RGB,2524,2.0632190704345703
ResNet-18 RGB,2525,2.0817155838012695
ResNet-18 RGB,2526,1.671804428100586
ResNet-18 RGB,2527,2.161397695541382
ResNet-18 RGB,2528,1.7209008932113647
ResNet-18 RGB,2529,1.6366846561431885
ResNet-18 RGB,2530,1.762993574142456
ResNet-18 RGB,2531,1.8424171209335327
ResNet-18 RGB,2532,1.4697039127349854
ResNet-18 RGB,2533,1.7181508541107178
ResNet-18 RGB,2534,1.6721646785736084
ResNet-18 RGB,2535,2.5591318607330322
ResNet-18 RGB,2536,1.6196304559707642
ResNet-18 RGB,2537,2.2298710346221924
ResNet-18 RGB,2538,1.9564892053604126
ResNet-18 RGB,2539,2.150165319442749
ResNet-18 RGB,2540,1.4934918880462646
ResNet-18 RGB,2541,1.7654958963394165
ResNet-18 RGB,2542,2.1989657878875732
ResNet-18 RGB,2543,1.6300849914550781
ResNet-18 RGB,2544,2.1366541385650635
ResNet-18 RGB,2545,1.894308090209961
ResNet-18 RGB,2546,1.6286453008651733
ResNet-18 RGB,2547,1.8001788854599
ResNet-18 RGB,2548,1.6306720972061157
ResNet-18 RGB,2549,1.9748090505599976
ResNet-18 RGB,2550,2.367795705795288
ResNet-18 RGB,2551,1.7989294528961182
ResNet-18 RGB,2552,2.1293697357177734
ResNet-18 RGB,2553,2.0152504444122314
ResNet-18 RGB,2554,1.6301422119140625
ResNet-18 RGB,2555,1.8408883810043335
ResNet-18 RGB,2556,1.71014404296875
ResNet-18 RGB,2557,1.9942032098770142
ResNet-18 RGB,2558,1.8776769638061523
ResNet-18 RGB,2559,1.8792476654052734
ResNet-18 RGB,2560,1.5754122734069824
ResNet-18 RGB,2561,1.799551010131836
ResNet-18 RGB,2562,1.744354486465454
ResNet-18 RGB,2563,2.3636679649353027
ResNet-18 RGB,2564,1.6283435821533203
ResNet-18 RGB,2565,1.6680599451065063
ResNet-18 RGB,2566,2.231971502304077
ResNet-18 RGB,2567,2.059645891189575
ResNet-18 RGB,2568,1.562796950340271
ResNet-18 RGB,2569,2.3266985416412354
ResNet-18 RGB,2570,2.0297133922576904
ResNet-18 RGB,2571,1.232649326324463
ResNet-18 RGB,2572,1.8273322582244873
ResNet-18 RGB,2573,1.8293310403823853
ResNet-18 RGB,2574,1.6247835159301758
ResNet-18 RGB,2575,1.5494897365570068
ResNet-18 RGB,2576,1.7368671894073486
ResNet-18 RGB,2577,2.068460464477539
ResNet-18 RGB,2578,1.9267609119415283
ResNet-18 RGB,2579,2.0637431144714355
ResNet-18 RGB,2580,1.8530200719833374
ResNet-18 RGB,2581,1.851146936416626
ResNet-18 RGB,2582,1.6996482610702515
ResNet-18 RGB,2583,1.9486356973648071
ResNet-18 RGB,2584,1.498583197593689
ResNet-18 RGB,2585,2.206792116165161
ResNet-18 RGB,2586,1.5736579895019531
ResNet-18 RGB,2587,2.018115997314453
ResNet-18 RGB,2588,1.656598448753357
ResNet-18 RGB,2589,1.9222080707550049
ResNet-18 RGB,2590,2.0428009033203125
ResNet-18 RGB,2591,1.8866599798202515
ResNet-18 RGB,2592,1.5517122745513916
ResNet-18 RGB,2593,1.6598262786865234
ResNet-18 RGB,2594,2.0105278491973877
ResNet-18 RGB,2595,2.3529980182647705
ResNet-18 RGB,2596,1.6526334285736084
ResNet-18 RGB,2597,2.4316790103912354
ResNet-18 RGB,2598,1.9142955541610718
ResNet-18 RGB,2599,1.9436546564102173
ResNet-18 RGB,2600,2.066066265106201
ResNet-18 RGB,2601,1.9180816411972046
ResNet-18 RGB,2602,1.8534021377563477
ResNet-18 RGB,2603,1.6738080978393555
ResNet-18 RGB,2604,1.9255647659301758
ResNet-18 RGB,2605,1.8039814233779907
ResNet-18 RGB,2606,1.643762230873108
ResNet-18 RGB,2607,2.3623950481414795
ResNet-18 RGB,2608,1.9431121349334717
ResNet-18 RGB,2609,1.6452322006225586
ResNet-18 RGB,2610,2.1973929405212402
ResNet-18 RGB,2611,2.0377657413482666
ResNet-18 RGB,2612,1.7748819589614868
ResNet-18 RGB,2613,1.9595893621444702
ResNet-18 RGB,2614,1.9727609157562256
ResNet-18 RGB,2615,1.7480608224868774
ResNet-18 RGB,2616,2.3054072856903076
ResNet-18 RGB,2617,1.7766876220703125
ResNet-18 RGB,2618,2.016902208328247
ResNet-18 RGB,2619,2.0640761852264404
ResNet-18 RGB,2620,2.027822256088257
ResNet-18 RGB,2621,2.0430123805999756
ResNet-18 RGB,2622,2.2994518280029297
ResNet-18 RGB,2623,1.9390947818756104
ResNet-18 RGB,2624,1.670742392539978
ResNet-18 RGB,2625,1.8225791454315186
ResNet-18 RGB,2626,2.072753429412842
ResNet-18 RGB,2627,1.9838459491729736
ResNet-18 RGB,2628,1.759221076965332
ResNet-18 RGB,2629,1.7462753057479858
ResNet-18 RGB,2630,1.911505103111267
ResNet-18 RGB,2631,1.4045748710632324
ResNet-18 RGB,2632,1.8004562854766846
ResNet-18 RGB,2633,1.7579227685928345
ResNet-18 RGB,2634,2.353264093399048
ResNet-18 RGB,2635,1.9080259799957275
ResNet-18 RGB,2636,2.4550204277038574
ResNet-18 RGB,2637,2.58893084526062
ResNet-18 RGB,2638,1.9243907928466797
ResNet-18 RGB,2639,1.8480736017227173
ResNet-18 RGB,2640,1.908046007156372
ResNet-18 RGB,2641,1.7664432525634766
ResNet-18 RGB,2642,1.6585161685943604
ResNet-18 RGB,2643,1.7459735870361328
ResNet-18 RGB,2644,1.8886785507202148
ResNet-18 RGB,2645,2.22019362449646
ResNet-18 RGB,2646,2.0846312046051025
ResNet-18 RGB,2647,2.393038272857666
ResNet-18 RGB,2648,1.8927748203277588
ResNet-18 RGB,2649,1.7963680028915405
ResNet-18 RGB,2650,1.9085533618927002
ResNet-18 RGB,2651,2.4252912998199463
ResNet-18 RGB,2652,1.6824748516082764
ResNet-18 RGB,2653,1.8833849430084229
ResNet-18 RGB,2654,2.279095411300659
ResNet-18 RGB,2655,2.147306203842163
ResNet-18 RGB,2656,2.1133522987365723
ResNet-18 RGB,2657,1.7432515621185303
ResNet-18 RGB,2658,2.0353407859802246
ResNet-18 RGB,2659,1.8032138347625732
ResNet-18 RGB,2660,1.7928835153579712
ResNet-18 RGB,2661,1.6804583072662354
ResNet-18 RGB,2662,1.818985939025879
ResNet-18 RGB,2663,1.7179619073867798
ResNet-18 RGB,2664,1.6554272174835205
ResNet-18 RGB,2665,1.734521508216858
ResNet-18 RGB,2666,2.0319571495056152
ResNet-18 RGB,2667,1.9591070413589478
ResNet-18 RGB,2668,1.9939086437225342
ResNet-18 RGB,2669,1.6592992544174194
ResNet-18 RGB,2670,2.218372344970703
ResNet-18 RGB,2671,1.6291124820709229
ResNet-18 RGB,2672,2.264061450958252
ResNet-18 RGB,2673,1.8826429843902588
ResNet-18 RGB,2674,1.8501403331756592
ResNet-18 RGB,2675,2.058875322341919
ResNet-18 RGB,2676,2.6205410957336426
ResNet-18 RGB,2677,1.659332036972046
ResNet-18 RGB,2678,2.2879624366760254
ResNet-18 RGB,2679,1.9278180599212646
ResNet-18 RGB,2680,1.4833722114562988
ResNet-18 RGB,2681,1.867307424545288
ResNet-18 RGB,2682,1.4914605617523193
ResNet-18 RGB,2683,1.8976554870605469
ResNet-18 RGB,2684,1.9822397232055664
ResNet-18 RGB,2685,1.6284427642822266
ResNet-18 RGB,2686,1.8498882055282593
ResNet-18 RGB,2687,1.7482141256332397
ResNet-18 RGB,2688,1.7456817626953125
ResNet-18 RGB,2689,2.590725898742676
ResNet-18 RGB,2690,1.7058041095733643
ResNet-18 RGB,2691,2.0111167430877686
ResNet-18 RGB,2692,1.804610013961792
ResNet-18 RGB,2693,2.025113582611084
ResNet-18 RGB,2694,1.8443775177001953
ResNet-18 RGB,2695,1.6896024942398071
ResNet-18 RGB,2696,1.9101951122283936
ResNet-18 RGB,2697,2.807526111602783
ResNet-18 RGB,2698,1.7515932321548462
ResNet-18 RGB,2699,2.416499614715576
ResNet-18 RGB,2700,1.5838857889175415
ResNet-18 RGB,2701,2.29951548576355
ResNet-18 RGB,2702,1.9165945053100586
ResNet-18 RGB,2703,2.2287955284118652
ResNet-18 RGB,2704,2.1482510566711426
ResNet-18 RGB,2705,2.075155735015869
ResNet-18 RGB,2706,1.7276208400726318
ResNet-18 RGB,2707,2.125812530517578
ResNet-18 RGB,2708,1.79638671875
ResNet-18 RGB,2709,1.9723018407821655
ResNet-18 RGB,2710,1.8783706426620483
ResNet-18 RGB,2711,1.747612714767456
ResNet-18 RGB,2712,1.7523365020751953
ResNet-18 RGB,2713,1.614428162574768
ResNet-18 RGB,2714,2.007608652114868
ResNet-18 RGB,2715,1.8034515380859375
ResNet-18 RGB,2716,2.048103094100952
ResNet-18 RGB,2717,1.820476770401001
ResNet-18 RGB,2718,2.175020217895508
ResNet-18 RGB,2719,1.8994773626327515
ResNet-18 RGB,2720,1.7154020071029663
ResNet-18 RGB,2721,2.1016039848327637
ResNet-18 RGB,2722,1.6358522176742554
ResNet-18 RGB,2723,1.7540943622589111
ResNet-18 RGB,2724,1.7043806314468384
ResNet-18 RGB,2725,1.7952396869659424
ResNet-18 RGB,2726,1.9630966186523438
ResNet-18 RGB,2727,1.9020580053329468
ResNet-18 RGB,2728,2.409670352935791
ResNet-18 RGB,2729,1.625004768371582
ResNet-18 RGB,2730,2.0398800373077393
ResNet-18 RGB,2731,1.8992319107055664
ResNet-18 RGB,2732,1.9859933853149414
ResNet-18 RGB,2733,1.619985818862915
ResNet-18 RGB,2734,2.0455496311187744
ResNet-18 RGB,2735,1.5599963665008545
ResNet-18 RGB,2736,1.5883241891860962
ResNet-18 RGB,2737,1.7550464868545532
ResNet-18 RGB,2738,1.8306804895401
ResNet-18 RGB,2739,1.837336778640747
ResNet-18 RGB,2740,2.4400813579559326
ResNet-18 RGB,2741,1.898371934890747
ResNet-18 RGB,2742,2.1282238960266113
ResNet-18 RGB,2743,2.261202096939087
ResNet-18 RGB,2744,1.8793699741363525
ResNet-18 RGB,2745,1.7750908136367798
ResNet-18 RGB,2746,1.846910834312439
ResNet-18 RGB,2747,1.564148187637329
ResNet-18 RGB,2748,2.3386783599853516
ResNet-18 RGB,2749,2.244256019592285
ResNet-18 RGB,2750,2.070580244064331
ResNet-18 RGB,2751,1.8673474788665771
ResNet-18 RGB,2752,1.718192458152771
ResNet-18 RGB,2753,1.3722790479660034
ResNet-18 RGB,2754,1.7272552251815796
ResNet-18 RGB,2755,2.0778355598449707
ResNet-18 RGB,2756,2.128591775894165
ResNet-18 RGB,2757,1.907884955406189
ResNet-18 RGB,2758,1.713123083114624
ResNet-18 RGB,2759,1.8816791772842407
ResNet-18 RGB,2760,1.719740867614746
ResNet-18 RGB,2761,2.081577777862549
ResNet-18 RGB,2762,1.6268622875213623
ResNet-18 RGB,2763,1.9947986602783203
ResNet-18 RGB,2764,2.225632429122925
ResNet-18 RGB,2765,1.9035444259643555
ResNet-18 RGB,2766,1.9415457248687744
ResNet-18 RGB,2767,1.738913893699646
ResNet-18 RGB,2768,1.8714946508407593
ResNet-18 RGB,2769,1.5742542743682861
ResNet-18 RGB,2770,1.939409613609314
ResNet-18 RGB,2771,1.6078550815582275
ResNet-18 RGB,2772,1.7493098974227905
ResNet-18 RGB,2773,2.0499987602233887
ResNet-18 RGB,2774,2.17267107963562
ResNet-18 RGB,2775,1.6156431436538696
ResNet-18 RGB,2776,1.9604613780975342
ResNet-18 RGB,2777,2.0713353157043457
ResNet-18 RGB,2778,1.8394715785980225
ResNet-18 RGB,2779,2.0381085872650146
ResNet-18 RGB,2780,1.7089487314224243
ResNet-18 RGB,2781,1.573910117149353
ResNet-18 RGB,2782,2.0036497116088867
ResNet-18 RGB,2783,1.9513332843780518
ResNet-18 RGB,2784,2.0256431102752686
ResNet-18 RGB,2785,1.943359613418579
ResNet-18 RGB,2786,1.5818722248077393
ResNet-18 RGB,2787,1.7379844188690186
ResNet-18 RGB,2788,1.7396447658538818
ResNet-18 RGB,2789,1.7782195806503296
ResNet-18 RGB,2790,1.912936806678772
ResNet-18 RGB,2791,2.0313801765441895
ResNet-18 RGB,2792,1.6100610494613647
ResNet-18 RGB,2793,1.9066025018692017
ResNet-18 RGB,2794,1.9588897228240967
ResNet-18 RGB,2795,1.7330392599105835
ResNet-18 RGB,2796,1.7927404642105103
ResNet-18 RGB,2797,2.1929049491882324
ResNet-18 RGB,2798,2.1760711669921875
ResNet-18 RGB,2799,1.8578197956085205
ResNet-18 RGB,2800,1.6323410272598267
ResNet-18 RGB,2801,1.9162874221801758
ResNet-18 RGB,2802,2.2151074409484863
ResNet-18 RGB,2803,1.939847707748413
ResNet-18 RGB,2804,1.73849356174469
ResNet-18 RGB,2805,1.6167160272598267
ResNet-18 RGB,2806,2.027984142303467
ResNet-18 RGB,2807,1.6867363452911377
ResNet-18 RGB,2808,1.8285157680511475
ResNet-18 RGB,2809,1.781928300857544
ResNet-18 RGB,2810,1.8938099145889282
ResNet-18 RGB,2811,1.7347843647003174
ResNet-18 RGB,2812,1.9078960418701172
ResNet-18 RGB,2813,1.804155707359314
ResNet-18 RGB,2814,2.314338207244873
ResNet-18 RGB,2815,2.053332805633545
ResNet-18 RGB,2816,2.4258909225463867
ResNet-18 RGB,2817,1.8969135284423828
ResNet-18 RGB,2818,1.9054838418960571
ResNet-18 RGB,2819,2.169752597808838
ResNet-18 RGB,2820,2.0478575229644775
ResNet-18 RGB,2821,1.976959228515625
ResNet-18 RGB,2822,2.115415334701538
ResNet-18 RGB,2823,1.6971604824066162
ResNet-18 RGB,2824,1.816890001296997
ResNet-18 RGB,2825,2.053558588027954
ResNet-18 RGB,2826,1.8398339748382568
ResNet-18 RGB,2827,1.799999475479126
ResNet-18 RGB,2828,2.4943747520446777
ResNet-18 RGB,2829,2.304882764816284
ResNet-18 RGB,2830,1.861986517906189
ResNet-18 RGB,2831,1.8652235269546509
ResNet-18 RGB,2832,1.525267243385315
ResNet-18 RGB,2833,1.9000003337860107
ResNet-18 RGB,2834,1.944559097290039
ResNet-18 RGB,2835,1.73916757106781
ResNet-18 RGB,2836,1.9338023662567139
ResNet-18 RGB,2837,1.7168018817901611
ResNet-18 RGB,2838,1.8750803470611572
ResNet-18 RGB,2839,1.6026691198349
ResNet-18 RGB,2840,1.9233911037445068
ResNet-18 RGB,2841,2.008021116256714
ResNet-18 RGB,2842,1.6918306350708008
ResNet-18 RGB,2843,1.7451400756835938
ResNet-18 RGB,2844,2.037466526031494
ResNet-18 RGB,2845,1.8257179260253906
ResNet-18 RGB,2846,1.9580997228622437
ResNet-18 RGB,2847,1.7038854360580444
ResNet-18 RGB,2848,2.1177518367767334
ResNet-18 RGB,2849,1.7196404933929443
ResNet-18 RGB,2850,1.7954981327056885
ResNet-18 RGB,2851,2.0010695457458496
ResNet-18 RGB,2852,1.7402397394180298
ResNet-18 RGB,2853,1.7969070672988892
ResNet-18 RGB,2854,2.0944664478302
ResNet-18 RGB,2855,1.625400185585022
ResNet-18 RGB,2856,1.3700973987579346
